input,gold_hard,llm_soft,llm_hard
"apparently designed as a reverie about memory and regret , but the only thing you'll regret is remembering the experience of sitting through it . 
",negative,"[{' negative': 0.0, ' positive': -18.202675, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"either a fascinating study of the relationship between mothers and their children or a disturbing story about sociopaths and their marks . 
",positive,"[{' positive': -0.00083351333, ' negative': -7.090265, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
" "" 13 conversations about one thing "" is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling . 
",positive,"[{' positive': -1.8841804e-07, ' negative': -15.433151, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . 
",positive,"[{' positive': 0.0, ' negative': -17.332047, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"while maintaining the appearance of clinical objectivity , this sad , occasionally horrifying but often inspiring film is among wiseman's warmest . 
",positive,"[{' positive': -6.827632e-08, ' negative': -16.273155, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"beating the austin powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness . 
",positive,"[{' positive': -3.076318e-07, ' negative': -14.801498, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"this ill-fitting tuxedo is strictly off-the-rack . 
",negative,"[{' negative': 0.0, ' positive': -17.389336, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 
",negative,"[{' negative': -3.076318e-07, ' positive': -14.917496, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"shafer's feature doesn't offer much in terms of plot or acting . 
",negative,"[{' negative': 0.0, ' positive': -18.467407, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"offers much to enjoy . . . and a lot to mull over in terms of love , loyalty and the nature of staying friends . 
",positive,"[{' positive': 0.0, ' negative': -17.286901, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"we never really feel involved with the story , as all of its ideas remain just that : abstract ideas . 
",negative,"[{' negative': 0.0, ' positive': -18.9951, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"this is a remake by the numbers , linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie . 
",negative,"[{' negative': 0.0, ' positive': -18.993462, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say . 
",positive,"[{' positive': 0.0, ' negative': -16.717941, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"strident and inelegant in its 'message-movie' posturing . 
",negative,"[{' negative': 0.0, ' positive': -17.93778, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"it is scott's convincing portrayal of roger the sad cad that really gives the film its oomph . 
",positive,"[{' positive': 0.0, ' negative': -17.05351, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"the irony is that this film's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own . 
",negative,"[{' positive': -1.022884e-06, ' negative': -13.748443, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"time is a beautiful film to watch , an interesting and at times captivating take on loss and loneliness . 
",positive,"[{' positive': -6.827632e-08, ' negative': -16.474472, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"but buying into sham truths and routine "" indie "" filmmaking , freundlich has made just another safe movie . it's not horrible , just horribly mediocre . 
",negative,"[{' negative': 0.0, ' positive': -17.293785, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"the movie addresses a hungry need for pg-rated , nonthreatening family movies , but it doesn't go too much further . 
",positive,"[{' negative': -4.680184e-05, ' positive': -9.96898, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"happily for mr . chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match . 
",positive,"[{' positive': -6.827632e-08, ' negative': -16.29161, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"vile and tacky are the two best adjectives to describe ghost ship . 
",negative,"[{' negative': 0.0, ' positive': -19.052153, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"the first question to ask about bad company is why anthony hopkins is in it . we assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low . 
",negative,"[{' negative': 0.0, ' positive': -17.151007, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"so young , so smart , such talent , such a wise * * * . 
",positive,"[{' positive': 0.0, ' negative': -18.615171, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"more precious than perspicacious
",negative,"[{' positive': -4.9782993e-05, ' negative': -9.905781, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"be prepared to cling to the edge of your seat , tense with suspense . the ring never lets you off the hook . 
",positive,"[{' positive': -1.6999666e-05, ' negative': -10.979432, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"crummy
",negative,"[{' negative': -6.827632e-08, ' positive': -15.881331, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"what's missing in murder by numbers is any real psychological grounding for the teens' deviant behaviour . being latently gay and liking to read are hardly enough . 
",negative,"[{' negative': 0.0, ' positive': -19.506561, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck . 
",negative,"[{' negative': 0.0, ' positive': -18.08248, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"costner's warm-milk persona is just as ill-fitting as shadyac's perfunctory directing chops , and some of the more overtly silly dialogue would sink laurence olivier . 
",negative,"[{' negative': 0.0, ' positive': -18.181885, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"like its new england characters , most of whom wander about in thick clouds of denial , the movie eventually gets around to its real emotional business , striking deep chords of sadness . 
",positive,"[{' positive': -0.007335363, ' negative': -4.9187045, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"there are now two signs that m . night shyamalan's debut feature sucked up all he has to give to the mystic genres of cinema : unbreakable and signs . 
",negative,"[{' negative': -1.8841804e-07, ' positive': -15.346809, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"a pleasant enough comedy that should have found a summer place . 
",positive,"[{' positive': -3.076318e-07, ' negative': -14.883834, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"seriously , rent the disney version . 
",negative,"[{' positive': -0.0032748755, ' negative': -5.723085, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"i kept thinking over and over again , 'i should be enjoying this . ' but i wasn't . 
",negative,"[{' negative': 0.0, ' positive': -18.374502, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"the film is darkly atmospheric , with herrmann quietly suggesting the sadness and obsession beneath hearst's forced avuncular chortles . 
",positive,"[{' negative': -0.36867464, ' positive': -1.1765207, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"a woozy , roisterous , exhausting mess , and the off-beat casting of its two leads turns out to be as ill-starred as you might expect . 
",negative,"[{' negative': 0.0, ' positive': -18.958572, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"nicolas cage isn't the first actor to lead a group of talented friends astray , and this movie won't create a ruffle in what is already an erratic career . 
",negative,"[{' negative': 0.0, ' positive': -17.017715, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"its strengths and weaknesses play off each other virtually to a stand-off , with the unfortunate trump card being the dreary mid-section of the film . 
",negative,"[{' negative': 0.0, ' positive': -17.854742, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"exists then as an occasionally insightful acting exercise . 
",negative,"[{' positive': -5.0778563e-06, ' negative': -12.184918, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"there's nothing exactly wrong here , but there's not nearly enough that's right . 
",negative,"[{' negative': 0.0, ' positive': -17.353989, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"the film never rises above a conventional , two dimension tale
",negative,"[{' negative': -6.827632e-08, ' positive': -15.870956, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"whether kiss is a future cult classic or destined to be completely forgotten is open to question , but the risk-takers in the crowd should check it out and form their own opinion . 
",positive,"[{' positive': -6.827632e-08, ' negative': -15.689552, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"the streets , shot by cinematographer michael ballhaus , may be as authentic as they are mean , but it is nearly impossible to care about what happens on them . 
",negative,"[{' negative': 0.0, ' positive': -18.591652, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"get out your pooper-scoopers . 
",negative,"[{' negative': -6.827632e-08, ' positive': -16.555862, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing . 
",positive,"[{' positive': -4.277735e-07, ' negative': -14.6347275, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"the soundtrack alone is worth the price of admission . 
",positive,"[{' positive': 0.0, ' negative': -18.042206, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
"you can practically hear george orwell turning over . 
",negative,"[{' negative': -5.991855e-05, ' positive': -9.721076, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", negative
"even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern . 
",positive,"[{' positive': 0.0, ' negative': -16.791565, '!': -87.33654, '""': -87.33654, '#': -87.33654}]", positive
