gold_hard,input,llm_soft,llm_hard
shame,"Finding out that the university police was afraid to stop the foreign students playing loud music (China's shame).
","[{' shame': -3.023464e-05, ' guilt': -10.973556, ' sadness': -11.58612, ' anger': -13.451719, ' fear': -13.616561}]", shame
joy,When a person that I like very much got near to me.,"[{' joy': 0.0, ' fear': -19.395584, ' shame': -19.885107, ' sadness': -20.447418, ' guilt': -21.614876}]", joy
sadness,I made a long-distance call to people rather close to me and I thought about the sad incident that had happened to them in the near past; I knew that they were thinking about it too when I made the call.,"[{' sadness': -1.1430258e-06, ' guilt': -13.812424, ' shame': -15.984238, ' fear': -17.610123, ' anger': -18.71418}]", sadness
guilt,When a close classmate failed a year.,"[{' sadness': -0.00091279834, ' shame': -7.1379905, ' guilt': -9.045567, ' anger': -16.80096, ' disgust': -16.967205}]", sadness
disgust,When I happen to witness some sadistic acts.,"[{' disgust': -0.0687587, ' sadness': -2.8150048, ' anger': -5.701586, ' fear': -5.864626, ' shame': -7.940592}]", disgust
anger,"At a school dance when my supposed ""best friend"" kept walking away from me whenever I came near her.","[{' shame': -0.3549424, ' sadness': -1.2091829, ' anger': -8.241127, ' guilt': -9.482933, ' disgust': -12.557435}]", shame
disgust,After the accident which I described in SHAME. I came to myself and saw how terrible everything looked like. I disgusted myself and everything I saw.,"[{' disgust': -0.00017627938, ' shame': -8.653954, ' sadness': -14.264877, ' fear': -14.503441, ' guilt': -14.78309}]", disgust
disgust,"Disgust - no. Maybe it is more precise to say revultion at a worm or a snake. But I mean it in a social aspect when somebody had behaved like a scoundrel to you, when by his actions he has made you change your attitude towards him but I thing this feeling the way I meant it, is not typical for the people interrelations.","[{' disgust': -0.0018774164, ' shame': -6.898018, ' anger': -7.057053, ' guilt': -13.030648, ' fear': -13.621887}]", disgust
anger,"Disagreements with mother.  When I moved from KankaanpSS, she had promised to help me move but broke her promise because of some hindrance. ","[{' anger': -0.2940337, ' sadness': -1.6132476, ' guilt': -3.5635726, ' shame': -3.6063578, ' disgust': -10.798954}]", anger
anger,"My father had bought too many goods for his shop, there was not enough space to store them.","[{' shame': -0.15875094, ' guilt': -2.6232054, ' sadness': -2.6702256, ' anger': -5.554861, ' disgust': -7.0707912}]", shame
fear,"I was walking in the countryside alone when I came across two dogs who began barking at me.  I did not know whether they were tied up or loose, but I was afraid of them approaching me.","[{' fear': 0.0, ' anger': -21.264015, ' joy': -21.264923, ' sadness': -23.359169, ' shame': -24.20784}]", fear
fear,"When I was going home for my holiday, I almost drowned in the Zambezi river.","[{' fear': -3.076318e-07, ' shame': -15.098182, ' sadness': -15.703453, ' guilt': -17.595833, ' anger': -18.680077}]", fear
anger,When I saw my brother being attacked and I could not do anything.,"[{' fear': -0.0036019795, ' sadness': -5.901376, ' anger': -7.6099405, ' shame': -8.589676, ' guilt': -8.638009}]", fear
anger,"I gave tutorial to a student and I found that he was lazy, he did not pay attention to what I taught.  He did some easy questions wrong deliberately.","[{' anger': -0.102178305, ' disgust': -3.0045369, ' shame': -3.0464756, ' guilt': -10.388066, ' sadness': -11.342984}]", anger
guilt,When I copy someone else's problem set.,"[{' guilt': -0.31842792, ' shame': -1.2993621, ' fear': -13.484649, ' disgust': -13.695518, ' sadness': -15.235305}]", guilt
disgust,When my sister's boyfriend accused her of having been sleeping around.,"[{' anger': -0.011233388, ' shame': -4.5494566, ' disgust': -7.47391, ' sadness': -10.844897, ' guilt': -12.047975}]", anger
shame,"Talking about a person's unattractiveness, not realizing that the person was listening.","[{' shame': -0.00010402765, ' guilt': -9.644283, ' disgust': -10.301984, ' sadness': -12.4241, ' anger': -13.411777}]", shame
anger,When a friend and me played a joke on our boyfriends.  Her boyfriend came up and accused me of having planned the whole thing and said that I did not deserve my boyfriend.  He embarassed me in front of a crowd.,"[{' shame': -0.0004999197, ' guilt': -7.69392, ' anger': -10.086918, ' sadness': -13.6849785, ' disgust': -13.895779}]", shame
guilt,I told my pesent boyfriend that I was an Australian as are my parents. As the relationship developed I found it harder and harder to confess and became sure it would end our relationship. He eventually found out when told in front of me by my mother.,"[{' shame': -0.08068675, ' guilt': -2.5583172, ' sadness': -9.983137, ' fear': -10.256414, ' anger': -13.912091}]", shame
anger,"A ""higher status"" colleague of mine despised my attitude and organization of work.","[{' shame': -0.072212115, ' anger': -2.6855085, ' guilt': -6.9338756, ' disgust': -8.002487, ' sadness': -9.015358}]", shame
anger,Going to Cowell Hospital and finding out tediously that I had a stress fracture. The anger came when the senile doctors found out 4 weeks later that I had 2 stress fractures in one foot and should have had crutches. I was in distinct pain and barely could walk to classes. They said it would be better in 2 weeks.,"[{' anger': -1.8841804e-07, ' fear': -15.597168, ' sadness': -16.456543, ' disgust': -17.016884, ' shame': -17.024582}]", anger
sadness,"I heard that a friend had died in an accident; group situation: suddenly a friend came in and said ""Have you already heard that...""; there was a terrible consternation, silence, then everybody shouted excitedly ""How could that happen..."".","[{' sadness': -0.00063464424, ' fear': -7.3725295, ' guilt': -12.658471, ' shame': -13.062501, ' anger': -14.243937}]", sadness
joy,"Right before I went to a concert with my last boyfriend he told me that although he told me he was going to take me to the concert, he didn't want to see me anymore. After that we stayed overnight and I said ""well, when he leaves me I will be ruined for awhile, but for now we're together."" I woke up in his arms and it was the happiest moment of my life.","[{' joy': 0.0, ' sadness': -17.83944, ' fear': -19.26998, ' guilt': -19.47902, ' shame': -20.668243}]", joy
disgust,I am disgusted with a nieghbour who is looking for all sorts of quarrel with my parents and me. He feels we are hampering his living close to us. This has been going on for quite a long time.,"[{' disgust': -0.00018689176, ' anger': -8.587901, ' fear': -14.543994, ' shame': -16.560696, ' sadness': -17.068409}]", disgust
shame,"When I was teasing a girl, who turned out to be my brother's dame.","[{' shame': -0.0963047, ' guilt': -2.3881977, ' disgust': -11.116629, ' sadness': -13.507002, ' anger': -13.641279}]", shame
guilt,I was in grade seven and my class was planning a protest against a rude and immoral teacher.  I sneaked out and told the headmaster about it and so the plan was foiled.,"[{' shame': -0.6736357, ' guilt': -1.5184386, ' anger': -1.7368071, ' fear': -2.3593428, ' disgust': -7.729002}]", shame
joy,"[ When I have achieved what I wanted to achieve, I feel the above stated emotion. Also when I am sucessful.]","[{' joy': 0.0, ' fear': -23.526424, ' anger': -24.089138, ' guilt': -24.373379, ' sadness': -24.534119}]", joy
anger,[ No response.],"[{' joy': -0.2536727, ' sadness': -2.68439, ' anger': -2.7073395, ' shame': -3.2839155, ' guilt': -3.7085674}]", joy
joy,[ On days when I feel close to my partner and other friends.  When I feel at peace with myself and also experience a close contact with people whom I regard greatly.],"[{' joy': 0.0, ' sadness': -22.15376, ' fear': -23.69199, ' guilt': -24.249449, ' shame': -25.078293}]", joy
guilt,My friend came to the concert for my sake as it was me who had organized it and the concert was unsuccessful.,"[{' shame': -0.4146537, ' guilt': -1.4022101, ' sadness': -2.371235, ' disgust': -11.888629, ' anger': -12.463945}]", shame
guilt,Once I lied to my parents and this made me feel very guilty.,"[{' guilt': -3.076318e-07, ' shame': -14.998512, ' fear': -20.502068, ' sadness': -22.25293, ' anger': -22.40416}]", guilt
anger,"When my friend promised that she would come to my place, and did not turn up - I was annoyed at her.","[{' anger': -1.676031e-05, ' shame': -11.872772, ' sadness': -12.179443, ' disgust': -12.413087, ' guilt': -14.275247}]", anger
sadness,"I broke up with my boyfriend of seven months, but it was a very ""indepth"" relationship and so after feelings of grief and loss were over I felt an immense sadness.","[{' sadness': 0.0, ' anger': -19.923567, ' shame': -20.302345, ' guilt': -20.705055, ' joy': -20.762877}]", sadness
joy,A friend of mine often had difficulties with her parents. Once she had a child she had a better relationship with them.,"[{' joy': -1.7475562e-05, ' guilt': -11.511225, ' shame': -12.422312, ' sadness': -12.57078, ' fear': -17.856157}]", joy
fear,I experienced it once when we were on a drive. Our car passed by the one comming from the opposite direction at an incredibly small distance.,"[{' fear': -1.8841804e-07, ' shame': -16.440376, ' anger': -16.46569, ' guilt': -16.58561, ' disgust': -17.797615}]", fear
anger,A person I trusted a lot gave me many false explanations to justify a wrong action.,"[{' anger': -0.02008911, ' shame': -4.3032312, ' guilt': -5.234536, ' disgust': -7.1053243, ' sadness': -8.455369}]", anger
fear,I was about to begin a journey in a car with an acquaintance of mine.,"[{' fear': -0.09964684, ' joy': -2.3557045, ' sadness': -11.633018, ' guilt': -12.306578, ' shame': -13.096251}]", fear
shame,After having failed my driving test.,"[{' shame': -0.022222059, ' sadness': -3.910634, ' guilt': -6.24236, ' fear': -12.903806, ' disgust': -14.072408}]", shame
anger,I bought an aquarium which made me much pleasure. I was watching the fish when my father came in and asked me how much I had payed for it. He said he would not pay for the current that it would require.,"[{' shame': -0.34179026, ' sadness': -1.5480356, ' anger': -3.3441553, ' joy': -3.5192041, ' guilt': -4.732827}]", shame
joy,"My boyfriend suffered form ill health for some months, this week the physician told him that he was restored to health.","[{' joy': 0.0, ' sadness': -21.300308, ' fear': -22.06561, ' guilt': -24.443642, ' shame': -24.513767}]", joy
sadness,"Got a package from my parents, without even a small note enclosed.","[{' sadness': -0.06148946, ' shame': -3.0550652, ' anger': -4.666996, ' guilt': -5.9113503, ' disgust': -7.809543}]", sadness
joy,I watched a football match with my old friend.  The performance of the team was very good and the team members were full of spirit.  The match was excellent and every time a goal was scored I felt excited.,"[{' joy': 0.0, ' fear': -21.723587, ' anger': -23.325531, ' sadness': -23.73211, ' guilt': -25.148521}]", joy
fear,When I was left alone at home one night by my brother.,"[{' fear': -0.011358111, ' sadness': -4.51061, ' shame': -8.295729, ' guilt': -10.273954, ' anger': -10.931929}]", fear
disgust,Someone stole a K10 note and the teacher thought that it was me when I was not responsible for the theft.,"[{' shame': -0.014135348, ' guilt': -4.7217083, ' anger': -5.383566, ' fear': -7.7083335, ' sadness': -9.373167}]", shame
fear,Car accident nearly occurred between us and drunk driver coming in opposite direction it missed us by approx 1 m and collided (after rolling twice midair) into nearby scrub.,"[{' fear': -4.277735e-07, ' anger': -14.735557, ' guilt': -17.901085, ' sadness': -18.078728, ' disgust': -18.090462}]", fear
joy,The day I was told that I had been accepted as a student of economics.,"[{' joy': 0.0, ' fear': -22.603706, ' sadness': -23.720312, ' shame': -25.084312, ' guilt': -25.36627}]", joy
fear,"I work at a day care centre, and one day when the children were outdoors a four-year old boy disappeared from the yard.  I was not looking after them then, but as the manager it was me who was responsible.","[{' guilt': -0.078129664, ' shame': -2.5885742, ' fear': -10.488461, ' sadness': -14.339612, ' anger': -16.841213}]", guilt
disgust,I felt disgusted when I was not given money for lunch at school by my father as a punishment for beating my little brother.,"[{' disgust': -5.79217e-06, ' anger': -12.10327, ' shame': -15.221044, ' fear': -15.802495, ' guilt': -17.277052}]", disgust
joy,"Last year my freshman yr. It was a day in March I did well on some tests. I seemed to finally adjust to college, it was hot and sunny. I was walking in front of a frat. when I heard Beach Boys ""Surfin'USA"". I had this overwhelming feeling that to be at CAL was good. I still have it somewhat.","[{' joy': 0.0, ' sadness': -19.623627, ' fear': -20.33229, ' guilt': -21.452362, ' shame': -22.607086}]", joy
sadness,I experienced this emotion when my friend committed suicide after we had spent the afternoon playing and discussing life and it's problems.,"[{' sadness': -6.746778e-06, ' guilt': -12.400648, ' shame': -12.856001, ' anger': -18.623365, ' disgust': -19.435478}]", sadness
shame,NO RESPONSE,"[{' joy': -0.8087683, ' anger': -1.795684, ' shame': -1.8946904, ' sadness': -2.0652075, ' fear': -2.6668234}]", joy
